Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Abstract Method,"ro.isdc.wro.cache.CacheStrategy.put(K,V)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,5,9,0,1,1,0,8,0,0,1,1,1,0,0,0,0,0,,,,,,0,,8,00,0,0,0,0
Public Final Class,"ro.isdc.wro.cache.CacheValue",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,1,1,1,1,7,0,4,2,2,16,0,,1,1,,,9,3,10,22,1,2,0,7,,101,14,52,21,22,35,,,23,35,17,21,,,,,2,2,2,1,1,1,63,0,67,13,13,13,10
Private Constructor,"ro.isdc.wro.cache.CacheValue.CacheValue(String,String)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,8,2,3,5,1,4,2,2,2,1,,,,,,1,,0,14,2,2,2,1
Private Method,"ro.isdc.wro.cache.CacheValue.computeGzippedContent(String)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,3,9,0,15,2,7,9,3,8,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Method,"ro.isdc.wro.cache.CacheValue.getGzippedContent()",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,3,1,1,3,2,1,1,2,1,1,2,2,2,1,,,,,,0,,1,00,2,2,2,1
Method,"ro.isdc.wro.cache.CacheValue.getGzippedContentInternal()",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.CacheValue.getHash()",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.CacheValue.getRawContent()",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.CacheValue.setHash(String)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"ro.isdc.wro.cache.CacheValue.setRawContent(String)",wro4j-core/src/main/java/ro/isdc/wro/cache/CacheValue.java,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
