Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-csv,LogisticRegression,0,model3,ENN,0.6531069229333831,0.4323402783044501,0.7649435265709605,[0.7863464  0.07833416],0.6531069229333831,0.4876543209876543,0.6582643832980566,0.5729593521428554,"[3421, 1776, 83, 79]"
commons-csv,MLP,0,model3,ENN,0.9697704795670834,0.49232663887836303,0.9548876813774408,[0.98465328 0.        ],0.9697704795670834,0.0,1.0,0.5,"[5197, 0, 162, 0]"
commons-csv,RandomForest,0,model1,TL,0.9094980406792312,0.5916485372819074,0.9301367457433128,[0.95191831 0.23137876],0.9094980406792312,0.4506172839506173,0.9238021935732154,0.6872097387619163,"[4801, 396, 89, 73]"
commons-csv,DT,0,model1,TL,0.8410151147602165,0.5502228264081802,0.8900091276039339,[0.91187422 0.18857143],0.8410151147602165,0.6111111111111112,0.8481816432557244,0.7296463771834177,"[4408, 789, 63, 99]"
commons-csv,LogisticRegression,0,model1,TL,0.804254525097966,0.5285987067637926,0.8672827100123438,[0.88907687 0.16812054],0.804254525097966,0.654320987654321,0.8089282278237445,0.7316246077390327,"[4204, 993, 56, 106]"
commons-csv,MLP,0,model1,TL,0.9695838775891025,0.5042516615900983,0.9555127762963745,[0.98455123 0.0239521 ],0.9695838775891025,0.012345679012345678,0.9994227438907062,0.505884211451526,"[5194, 3, 160, 2]"
commons-csv,RandomForest,0,model2,TL,0.9544691173726442,0.6584805524504017,0.957198216187321,[0.97642056 0.34054054],0.9544691173726442,0.3888888888888889,0.9720992880507985,0.6804940884698437,"[5052, 145, 99, 63]"
commons-csv,DT,0,model2,TL,0.9277850345213658,0.6467183864490832,0.9427791757888203,[0.96183056 0.33160622],0.927785034521366,0.5925925925925926,0.9382335963055609,0.7654130944490767,"[4876, 321, 66, 96]"
commons-csv,LogisticRegression,0,model2,TL,0.7995894756484418,0.5261286168762309,0.8643441471926352,[0.88610817 0.16614907],0.7995894756484418,0.6604938271604939,0.803925341543198,0.7322095843518459,"[4178, 1019, 55, 107]"
commons-csv,MLP,0,model2,TL,0.9701436835230454,0.5576229352572623,0.9589837019274494,[0.98481109 0.13043478],0.9701436835230454,0.07407407407407407,0.9980758129690206,0.5360749435215473,"[5187, 10, 150, 12]"
commons-csv,RandomForest,0,model3,TL,0.748833737637619,0.4918539840339947,0.831369349920704,[0.85321701 0.13049096],0.748833737637619,0.6234567901234568,0.7527419665191457,0.6880993783213014,"[3912, 1285, 61, 101]"
commons-csv,DT,0,model3,TL,0.7430490763202091,0.48969687162555353,0.8275221763494917,[0.84926108 0.13013266],0.743049076320209,0.6358024691358025,0.7463921493169136,0.6910973092263581,"[3879, 1318, 59, 103]"
commons-csv,LogisticRegression,0,model3,TL,0.41033774958014557,0.31831195012301783,0.5536343982015541,[0.56877729 0.06784661],0.41033774958014557,0.7098765432098766,0.40100057725610927,0.555438560232993,"[2084, 3113, 47, 115]"
commons-csv,MLP,0,model3,TL,0.9697704795670834,0.49232663887836303,0.9548876813774408,[0.98465328 0.        ],0.9697704795670834,0.0,1.0,0.5,"[5197, 0, 162, 0]"
