Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-bcel,RandomForest,0,model3,ROS,0.8140693211450002,0.5225913796569285,0.8791215056189964,[0.895625   0.14955776],0.8140693211450002,0.7390728476821192,0.815765819750719,0.7774193337164192,"[27227, 6149, 197, 558]"
commons-bcel,LogistRegression,0,model3,ROS,0.8514839881632532,0.5404032290925536,0.901790887270805,[0.91851923 0.16228723],0.8514839881632533,0.6503311258278146,0.856034276126558,0.7531827009771863,"[28571, 4805, 264, 491]"
commons-bcel,MLP,0,model3,ROS,0.815680759426914,0.5231933374426143,0.8801150863783408,[0.89663671 0.14974997],0.815680759426914,0.7337748344370861,0.8175335570469798,0.775654195742033,"[27286, 6090, 201, 554]"
commons-bcel,RandomForest,0,model1,SMOTE,0.925903137909818,0.5193728615160693,0.9418457556301335,[0.96140169 0.07734404],0.925903137909818,0.1403973509933775,0.9436720997123682,0.5420347253528729,"[31496, 1880, 649, 106]"
commons-bcel,DT,0,model1,SMOTE,0.9228853534909613,0.5213386287276135,0.940354517806823,[0.95975043 0.08292683],0.9228853534909613,0.1576158940397351,0.9401965484180249,0.54890622122888,"[31380, 1996, 636, 119]"
commons-bcel,LogistRegression,0,model1,SMOTE,0.6941490140927602,0.4520077374225845,0.8001605312456542,[0.81627625 0.08773923],0.6941490140927602,0.6649006622516557,0.6948106423777565,0.679855652314706,"[23190, 10186, 253, 502]"
commons-bcel,MLP,0,model1,SMOTE,0.7765960563710411,0.4886559396783284,0.8553939744523789,[0.87236998 0.10494189],0.776596056371041,0.5920529801324503,0.7807706136145733,0.6864117968735118,"[26059, 7317, 308, 447]"
commons-bcel,RandomForest,0,model2,SMOTE,0.9715800884826111,0.6605479575092699,0.9711040820380987,[0.98547948 0.33561644],0.9715800884826111,0.32450331125827814,0.9862176414189837,0.655360476338631,"[32916, 460, 510, 245]"
commons-bcel,DT,0,model2,SMOTE,0.9694119715214907,0.6769454769057233,0.9707268324364683,[0.98432574 0.36956522],0.9694119715214907,0.4052980132450331,0.9821728187919463,0.6937354160184898,"[32781, 595, 449, 306]"
commons-bcel,LogistRegression,0,model2,SMOTE,0.8105241569247897,0.5243529899425062,0.8769702611568703,[0.89329263 0.15541335],0.8105241569247897,0.7880794701986755,0.8110318791946308,0.7995556746966532,"[27069, 6307, 160, 595]"
commons-bcel,MLP,0,model2,SMOTE,0.9283935425273212,0.6204787163666894,0.9472031591401978,[0.96232697 0.27863046],0.9283935425273212,0.6251655629139072,0.9352528763183126,0.7802092196161099,"[31215, 2161, 283, 472]"
commons-bcel,RandomForest,0,model3,SMOTE,0.8147138964577657,0.5228996638333243,0.8795202041413414,[0.89602788 0.14977144],0.8147138964577657,0.7377483443708609,0.8164549376797698,0.7771016410253153,"[27250, 6126, 198, 557]"
commons-bcel,DT,0,model3,SMOTE,0.8147138964577657,0.5228996638333243,0.8795202041413414,[0.89602788 0.14977144],0.8147138964577657,0.7377483443708609,0.8164549376797698,0.7771016410253153,"[27250, 6126, 198, 557]"
commons-bcel,LogistRegression,0,model3,SMOTE,0.8514839881632532,0.5404032290925536,0.901790887270805,[0.91851923 0.16228723],0.8514839881632533,0.6503311258278146,0.856034276126558,0.7531827009771863,"[28571, 4805, 264, 491]"
commons-bcel,MLP,0,model3,SMOTE,0.815680759426914,0.5231933374426143,0.8801150863783408,[0.89663671 0.14974997],0.815680759426914,0.7337748344370861,0.8175335570469798,0.775654195742033,"[27286, 6090, 201, 554]"
commons-bcel,RandomForest,0,model1,ADA,0.9213911107204594,0.5135220313542258,0.9392578958750856,[0.95896487 0.06807919],0.9213911107204594,0.12980132450331125,0.93929769894535,0.5345495117243306,"[31350, 2026, 657, 98]"
commons-bcel,DT,0,model1,ADA,0.9223286748117547,0.5128497912280253,0.9397196193433532,[0.95947908 0.0662205 ],0.9223286748117547,0.12450331125827814,0.94037631831256,0.532439814785419,"[31386, 1990, 661, 94]"
commons-bcel,LogistRegression,0,model1,ADA,0.6884943306671355,0.44971360178839787,0.7961649720127142,[0.81220193 0.08722527],0.6884943306671355,0.6728476821192053,0.6888482742090125,0.6808479781641089,"[22991, 10385, 247, 508]"
commons-bcel,MLP,0,model1,ADA,0.771117166212534,0.48444328824141514,0.8518783034980207,[0.86888658 0.1       ],0.771117166212534,0.5748344370860927,0.7755572866730585,0.6751958618795756,"[25885, 7491, 321, 434]"
commons-bcel,RandomForest,0,model2,ADA,0.9708183176584336,0.653768507043493,0.9704300260438291,[0.98508803 0.32244898],0.9708183176584336,0.31390728476821195,0.9856783317353787,0.6497928082517954,"[32898, 478, 518, 237]"
commons-bcel,DT,0,model2,ADA,0.9674489467053412,0.6666093835102953,0.9692954420811916,[0.98330654 0.34991223],0.9674489467053412,0.39602649006622515,0.9803751198465963,0.6882008049564108,"[32721, 655, 456, 299]"
commons-bcel,LogistRegression,0,model2,ADA,0.7924174504116491,0.5153707488959504,0.8655815700283852,[0.88179255 0.14894895],0.7924174504116492,0.8211920529801324,0.7917665388302972,0.8064792959052148,"[26426, 6950, 135, 620]"
commons-bcel,MLP,0,model2,ADA,0.921918490521813,0.6161928520058784,0.9435868528603301,[0.95874166 0.27364404],0.921918490521813,0.6649006622516557,0.927732502396932,0.7963165823242937,"[30964, 2412, 253, 502]"
commons-bcel,RandomForest,0,model3,ADA,0.8147138964577657,0.5228996638333243,0.8795202041413414,[0.89602788 0.14977144],0.8147138964577657,0.7377483443708609,0.8164549376797698,0.7771016410253153,"[27250, 6126, 198, 557]"
commons-bcel,DT,0,model3,ADA,0.8147138964577657,0.5228996638333243,0.8795202041413414,[0.89602788 0.14977144],0.8147138964577657,0.7377483443708609,0.8164549376797698,0.7771016410253153,"[27250, 6126, 198, 557]"
commons-bcel,LogistRegression,0,model3,ADA,0.8514839881632532,0.5404032290925536,0.901790887270805,[0.91851923 0.16228723],0.8514839881632533,0.6503311258278146,0.856034276126558,0.7531827009771863,"[28571, 4805, 264, 491]"
commons-bcel,MLP,0,model3,ADA,0.815680759426914,0.5231933374426143,0.8801150863783408,[0.89663671 0.14974997],0.815680759426914,0.7337748344370861,0.8175335570469798,0.775654195742033,"[27286, 6090, 201, 554]"
