Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
pdfbox,DT,0,model2,SMOTE,0.9373863931446378,0.8314331170649578,0.9396204130906372,[0.96507523 0.69779101],0.9373863931446378,0.7590320381731425,0.9561598622372103,0.8575959502051763,"[26652, 1222, 707, 2227]"
pdfbox,LogisticRegression,0,model2,SMOTE,0.7580498571799532,0.6047661461932651,0.8040205896420299,[0.85090211 0.35863018],0.7580498571799532,0.7102931152010906,0.7630767023032217,0.7366849087521561,"[21270, 6604, 850, 2084]"
pdfbox,MLP,0,model2,SMOTE,0.8438392625292132,0.6974730287585927,0.8678204024222856,[0.90790053 0.48704553],0.8438392625292132,0.7784594410361282,0.8507211021023176,0.8145902715692229,"[23713, 4161, 650, 2284]"
pdfbox,RandomForest,0,model3,SMOTE,0.8621786548948325,0.6647499837898945,0.8730179415496929,[0.9220202  0.40747977],0.8621786548948325,0.49761417859577367,0.9005524861878453,0.6990833323918095,"[25102, 2772, 1474, 1460]"
pdfbox,DT,0,model3,SMOTE,0.8621786548948325,0.6647499837898945,0.8730179415496929,[0.9220202  0.40747977],0.8621786548948325,0.49761417859577367,0.9005524861878453,0.6990833323918095,"[25102, 2772, 1474, 1460]"
pdfbox,LogisticRegression,0,model3,SMOTE,0.8621786548948325,0.6647499837898945,0.8730179415496929,[0.9220202  0.40747977],0.8621786548948325,0.49761417859577367,0.9005524861878453,0.6990833323918095,"[25102, 2772, 1474, 1460]"
pdfbox,MLP,0,model3,SMOTE,0.8621786548948325,0.6647499837898945,0.8730179415496929,[0.9220202  0.40747977],0.8621786548948325,0.49761417859577367,0.9005524861878453,0.6990833323918095,"[25102, 2772, 1474, 1460]"
pdfbox,RandomForest,0,model1,ADA,0.8528304336535965,0.6961751428461181,0.8727858901898713,[0.91433969 0.47801059],0.8528304336535965,0.7075664621676891,0.8681208294467962,0.7878436458072428,"[24198, 3676, 858, 2076]"
pdfbox,DT,0,model1,ADA,0.8099519605297325,0.6600194175543039,0.8427906977638543,[0.88579398 0.43424485],0.8099519605297325,0.7658486707566462,0.814594245533472,0.7902214581450591,"[22706, 5168, 687, 2247]"
pdfbox,LogisticRegression,0,model1,ADA,0.6992664243053752,0.5375312663792393,0.7589306208266751,[0.8110225  0.26404003],0.6992664243053752,0.5664621676891616,0.7132453182176939,0.6398537429534278,"[19881, 7993, 1272, 1662]"
pdfbox,MLP,0,model1,ADA,0.7919371591794337,0.6348180814897879,0.8287288988680427,[0.87435314 0.39528302],0.7919371591794339,0.7140422631220177,0.8001363277606371,0.7570892954413274,"[22303, 5571, 839, 2095]"
pdfbox,RandomForest,0,model2,ADA,0.9344975331082834,0.827351984961598,0.9374554036174834,[0.96336105 0.69134292],0.9344975331082835,0.7702794819359237,0.951783023606228,0.8610312527710758,"[26530, 1344, 674, 2260]"
pdfbox,DT,0,model2,ADA,0.9209620877694106,0.803166225632163,0.9264334937772959,[0.95543639 0.65089606],0.9209620877694106,0.7736877982276755,0.93646408839779,0.8550759433127328,"[26103, 1771, 664, 2270]"
pdfbox,LogisticRegression,0,model2,ADA,0.7275383017398078,0.5855118494545031,0.7819263842219147,[0.82813972 0.34288398],0.7275383017398078,0.7464212678936605,0.7255506924015211,0.7359859801475908,"[20224, 7650, 744, 2190]"
pdfbox,MLP,0,model2,ADA,0.8454946767073488,0.6995487353378321,0.8690667950321197,[0.9089518  0.49014567],0.8454946767073488,0.7798227675528289,0.8524072612470402,0.8161150143999346,"[23760, 4114, 646, 2288]"
pdfbox,RandomForest,0,model3,ADA,0.4204752012464295,0.37924309169826487,0.5087555365510642,[0.53922783 0.21925835],0.4204752012464295,0.854464894342195,0.3747937145727201,0.6146293044574576,"[10447, 17427, 427, 2507]"
pdfbox,DT,0,model3,ADA,0.4204752012464295,0.37924309169826487,0.5087555365510642,[0.53922783 0.21925835],0.4204752012464295,0.854464894342195,0.3747937145727201,0.6146293044574576,"[10447, 17427, 427, 2507]"
pdfbox,LogisticRegression,0,model3,ADA,0.4204752012464295,0.37924309169826487,0.5087555365510642,[0.53922783 0.21925835],0.4204752012464295,0.854464894342195,0.3747937145727201,0.6146293044574576,"[10447, 17427, 427, 2507]"
pdfbox,MLP,0,model3,ADA,0.8621786548948325,0.6647499837898945,0.8730179415496929,[0.9220202  0.40747977],0.8621786548948325,0.49761417859577367,0.9005524861878453,0.6990833323918095,"[25102, 2772, 1474, 1460]"
