Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,MLP,0,model2,SMOTE,0.9216066577650904,0.5440518537087436,0.9495475901623514,[0.95895595 0.12914775],0.9216066577650904,0.5126903553299492,0.9262961195002969,0.7194932374151229,"[159121, 12661, 960, 1010]"
Openfire,RandomForest,0,model3,SMOTE,0.33443643814171925,0.26050947450062006,0.48902005115792446,[0.49432198 0.02669697],0.33443643814171925,0.8050761421319796,0.32903913099160564,0.5670576365617926,"[56523, 115259, 384, 1586]"
Openfire,DT,0,model3,SMOTE,0.33442492748284913,0.2605026657985551,0.48900702733734347,[0.49430882 0.02669652],0.33442492748284913,0.8050761421319796,0.32902748832823,0.5670518152301047,"[56521, 115261, 384, 1586]"
Openfire,LogisticRegression,0,model3,SMOTE,0.5395391132188406,0.36068141896524625,0.691165878243514,[0.69883382 0.02252902],0.5395391132188406,0.46802030456852795,0.5403592925917733,0.5041897985801506,"[92824, 78958, 1048, 922]"
Openfire,MLP,0,model3,SMOTE,0.2725321147382476,0.22244463491092936,0.41531647156111573,[0.41979151 0.02509776],0.2725321147382476,0.8258883248730965,0.2661862127580305,0.5460372688155635,"[45726, 126056, 343, 1627]"
Openfire,RandomForest,0,model1,ADA,0.9469128412910355,0.5464907430524097,0.9629673967714788,[0.97263054 0.12035094],0.9469128412910355,0.3203045685279188,0.954098799641406,0.6372016840846624,"[163897, 7885, 1339, 631]"
Openfire,DT,0,model1,ADA,0.8798057000782725,0.5046837057895033,0.9259591415744117,[0.93573363 0.07363378],0.8798057000782725,0.4213197969543147,0.885063627155348,0.6531917120548314,"[152038, 19744, 1140, 830]"
Openfire,LogisticRegression,0,model1,ADA,0.7598243473456421,0.46010593292607105,0.8532480349770384,[0.86236977 0.0578421 ],0.7598243473456421,0.650253807106599,0.7610809048677976,0.7056673559871983,"[130740, 41042, 689, 1281]"
Openfire,MLP,0,model1,ADA,0.8811466918366407,0.5166478097525851,0.9268693968186134,[0.93638741 0.09690821],0.8811466918366407,0.5624365482233502,0.8848016672293953,0.7236191077263727,"[151993, 19789, 862, 1108]"
Openfire,RandomForest,0,model2,ADA,0.9576637966757218,0.5618701613057504,0.9688513947108125,[0.97829423 0.1454461 ],0.9576637966757218,0.3177664974619289,0.9650021538927245,0.6413843256773267,"[165770, 6012, 1344, 626]"
Openfire,DT,0,model2,ADA,0.9053133201344445,0.5135359645847755,0.9401976052176342,[0.95009706 0.07697487],0.9053133201344445,0.34822335025380713,0.9117020409588897,0.6299626956063485,"[156614, 15168, 1284, 686]"
Openfire,LogisticRegression,0,model2,ADA,0.7600833371702196,0.4606153264614246,0.853407734000716,[0.86252135 0.0587093 ],0.7600833371702196,0.6598984771573604,0.7612322594916813,0.7105653683245209,"[130766, 41016, 670, 1300]"
Openfire,MLP,0,model2,ADA,0.8781654311892813,0.5192229567066111,0.9252199824831076,[0.93463998 0.10380594],0.8781654311892813,0.6223350253807106,0.8810993002759311,0.7517171628283208,"[151357, 20425, 744, 1226]"
Openfire,RandomForest,0,model3,ADA,0.34195865371333856,0.26485041290890565,0.4975399314524504,[0.50293882 0.026762  ],0.34195865371333856,0.7979695431472081,0.3367291101512382,0.5673493266492231,"[57844, 113938, 398, 1572]"
Openfire,DT,0,model3,ADA,0.34194714305446844,0.2648436767731907,0.4975270571918212,[0.50292581 0.02676155],0.34194714305446844,0.7979695431472081,0.3367174674878625,0.5673435053175354,"[57842, 113940, 398, 1572]"
Openfire,LogisticRegression,0,model3,ADA,0.5325751646024218,0.35769958401293805,0.6852455469418544,[0.69284531 0.02255386],0.5325751646024218,0.47563451776649746,0.533228161274173,0.5044313395203354,"[91599, 80183, 1033, 937]"
Openfire,MLP,0,model3,ADA,0.659911828353055,0.4108721985012416,0.785221954844983,[0.79390767 0.02783673],0.659911828353055,0.4294416243654822,0.6625548660511579,0.54599824520832,"[113815, 57967, 1124, 846]"
