Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/messenger/IQRouter.java",java/org/jivesoftware/messenger/IQRouter.java,4,4,5,2,24,0,17,6,,,,1,0,0,,8,8,4,8,,0,3,0,5,,247,15,163,41,94,69,,,69,102,42,75,,,,,17,17,18,10,,7,,0,42,32,32,42,20
File,"java/org/jivesoftware/messenger/JiveGlobals.java",java/org/jivesoftware/messenger/JiveGlobals.java,3,3,3,2,24,0,13,10,,,,2,31,11,,32,1,0,32,,0,2,0,30,,888,61,449,82,280,378,,,192,301,83,242,,,,,17,17,18,5,,4,,0,84,109,109,112,67
File,"java/org/jivesoftware/messenger/MessageRouter.java",java/org/jivesoftware/messenger/MessageRouter.java,2,2,3,1,20,0,14,5,,,,1,0,0,,3,3,3,3,,0,0,0,3,,98,9,54,16,26,35,,,26,35,16,21,,,,,6,6,7,1,,3,,0,65,8,8,9,3
File,"java/org/jivesoftware/messenger/NoSuchRouteException.java",java/org/jivesoftware/messenger/NoSuchRouteException.java,1,1,1,1,4,0,4,0,,,,1,0,0,,7,7,1,7,,0,0,0,7,,62,10,37,12,15,15,,,15,26,12,14,,,,,2,2,2,1,,1,,0,41,10,10,10,7
File,"java/org/jivesoftware/messenger/OfflineMessageStore.java",java/org/jivesoftware/messenger/OfflineMessageStore.java,5,5,5,1,30,1,22,6,,,,1,1,5,,6,5,3,6,,0,0,0,6,,244,19,166,56,111,59,,,106,141,51,103,,,,,9,9,9,3,,2,,0,36,33,33,33,8
File,"java/org/jivesoftware/messenger/OfflineMessageStrategy.java",java/org/jivesoftware/messenger/OfflineMessageStrategy.java,1,1,2,1,7,0,6,0,,,,2,0,2,,10,12,7,12,,0,3,0,9,,162,24,102,33,49,37,,,41,65,28,43,,,,,10,10,11,3,,4,,0,36,23,23,26,12
File,"java/org/jivesoftware/messenger/PacketDeliverer.java",java/org/jivesoftware/messenger/PacketDeliverer.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,36,4,6,5,0,26,,,4,5,5,0,,,,,0,0,0,0,,0,,4,33,0,0,0,0
File,"java/org/jivesoftware/messenger/PacketException.java",java/org/jivesoftware/messenger/PacketException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,30,5,8,4,1,17,,,2,5,4,1,,,,,1,1,1,1,,0,,2,12,2,2,2,2
File,"java/org/jivesoftware/messenger/PacketRouter.java",java/org/jivesoftware/messenger/PacketRouter.java,2,2,2,1,9,0,7,2,,,,1,0,0,,7,7,4,7,,0,0,0,7,,113,14,65,19,29,34,,,29,46,19,28,,,,,5,5,5,3,,1,,0,52,16,16,16,9
File,"java/org/jivesoftware/messenger/Permissions.java",java/org/jivesoftware/messenger/Permissions.java,1,1,1,1,9,0,4,5,,,,1,0,5,,7,7,1,7,,0,0,0,7,,148,17,42,19,19,91,,,22,31,19,12,,,,,2,2,2,1,,1,,2,17,8,8,8,7
