Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSession.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSession.java,1,1,1,1,5,0,4,1,,,,2,0,0,,26,26,8,26,,3,0,2,21,,207,31,121,57,46,55,,,61,91,57,46,,,,,2,2,2,1,,1,,0,45,28,28,28,23
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSessionLocator.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSessionLocator.java,1,1,1,1,3,0,3,0,,,,1,0,0,,5,5,0,5,,0,0,0,5,,53,9,20,9,5,24,,,8,14,9,5,,,,,1,1,1,1,,0,,1,20,5,5,5,5
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSessionTask.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/openfire/session/RemoteSessionTask.java,2,2,2,0,9,0,8,0,,,,3,0,0,,8,10,29,10,,1,0,1,8,,180,16,123,53,45,41,,,37,64,26,40,,,,,17,17,17,1,,2,,0,33,25,25,25,7
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CacheListener.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CacheListener.java,1,1,1,1,5,0,5,0,,,,1,0,0,,6,6,2,6,,2,0,0,4,,74,10,36,17,12,28,,,18,26,17,11,,,,,3,3,3,1,,2,,0,78,7,7,7,5
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusterClassLoader.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusterClassLoader.java,4,4,5,4,18,0,17,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,126,8,82,26,45,36,,,36,58,29,40,,,,,7,7,10,5,,3,,0,44,18,18,23,16
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusterListener.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusterListener.java,4,4,4,1,19,0,16,2,,,,5,0,7,,25,25,13,25,,6,6,0,13,,640,64,459,140,282,117,,,227,350,159,252,,,,,18,18,18,8,,5,,0,25,100,100,103,34
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusteredCache.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/ClusteredCache.java,1,1,1,1,4,0,4,0,,,,1,0,0,,41,41,2,41,,0,1,2,38,,290,54,190,65,77,47,,,75,128,64,67,,,,,9,9,10,3,,3,,0,25,53,53,54,45
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceCache.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceCache.java,2,2,2,1,7,0,5,1,,,,2,0,1,,16,16,1,16,,0,1,1,14,,187,24,107,33,47,56,,,43,73,33,42,,,,,8,8,8,8,,3,,0,52,34,34,34,23
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceClusteredCacheFactory.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceClusteredCacheFactory.java,2,2,2,1,11,0,9,1,,,,4,1,3,,25,26,7,27,,0,1,0,26,,397,48,272,74,154,77,,,129,188,77,132,,,,,8,8,8,3,,4,,0,28,60,60,62,29
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceExternalizableUtil.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/CoherenceExternalizableUtil.java,1,1,1,1,8,0,5,2,,,,1,0,0,,32,32,0,32,,0,0,0,32,,344,35,191,54,92,118,,,85,140,60,92,,,,,3,3,3,1,,2,,0,62,50,50,50,32
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/JiveConfigurableCacheFactory.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cache/JiveConfigurableCacheFactory.java,3,3,3,1,14,1,12,0,,,,1,0,0,,5,5,0,5,,0,0,0,5,,114,15,73,21,41,26,,,34,52,21,39,,,,,13,13,13,1,,3,,0,36,17,17,17,5
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/BroadcastMessage.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/BroadcastMessage.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,1,6,,0,0,0,6,,67,11,31,19,6,25,,,17,24,19,6,,,,,1,1,1,1,,0,,0,81,6,6,6,6
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherenceClusterNodeInfo.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherenceClusterNodeInfo.java,1,1,1,1,3,0,3,0,,,,1,0,0,,5,5,4,5,,0,0,0,5,,61,9,29,15,8,23,,,17,23,15,8,,,,,1,1,1,1,,0,,0,79,5,5,5,5
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherenceInfo.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherenceInfo.java,1,1,1,1,15,1,8,6,,,,4,2,5,,11,9,6,11,,1,0,0,10,,218,29,88,46,48,102,,,53,66,43,34,,,,,1,1,1,1,,0,,1,16,11,11,11,11
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherencePacketRouter.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/CoherencePacketRouter.java,1,1,1,1,7,0,6,1,,,,1,0,0,,2,2,0,2,,0,0,0,2,,60,5,21,10,7,34,,,12,16,10,6,,,,,2,2,2,1,,1,,1,62,3,3,3,2
File,"clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/RemotePacketExecution.java",clustering_1_2_0/src/plugins/clustering/src/java/com/jivesoftware/util/cluster/RemotePacketExecution.java,1,1,1,1,7,0,6,0,,,,1,0,0,,7,7,2,7,,0,0,0,7,,102,13,59,23,27,30,,,32,44,23,24,,,,,4,4,4,1,,1,,0,51,13,11,13,7
Package,"com",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
