Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"java/org/jivesoftware/database/ProfiledConnectionEntry.java",java/org/jivesoftware/database/ProfiledConnectionEntry.java,1,1,1,1,5,0,5,0,,,,1,0,0,,1,1,3,1,,0,0,0,1,,40,5,11,6,3,24,,,7,9,6,3,,,,,1,1,1,1,,0,,2,18,1,1,1,1
File,"java/org/jivesoftware/database/SequenceManager.java",java/org/jivesoftware/database/SequenceManager.java,3,3,3,1,29,1,17,10,,,,1,4,4,,7,3,4,7,,0,2,0,5,,283,30,150,42,96,103,,,84,112,39,79,,,,,9,9,9,3,,2,,0,69,27,27,27,9
File,"java/org/jivesoftware/database/StatementWrapper.java",java/org/jivesoftware/database/StatementWrapper.java,1,1,1,1,3,0,3,0,,,,1,0,0,,38,38,1,38,,0,0,0,38,,182,42,119,42,38,21,,,41,80,42,38,,,,,1,1,1,1,,0,,0,18,38,38,38,38
File,"java/org/jivesoftware/messenger/Channel.java",java/org/jivesoftware/messenger/Channel.java,1,1,1,1,11,0,5,5,,,,2,0,0,,13,13,3,13,,0,0,0,13,,191,20,66,26,24,105,,,29,45,26,21,,,,,3,3,3,1,,2,,1,59,15,15,15,13
File,"java/org/jivesoftware/messenger/ChannelHandler.java",java/org/jivesoftware/messenger/ChannelHandler.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,33,4,6,5,0,23,,,4,5,5,0,,,,,0,0,0,0,,0,,3,83,0,0,0,0
File,"java/org/jivesoftware/messenger/ChannelNotFoundException.java",java/org/jivesoftware/messenger/ChannelNotFoundException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,28,4,9,4,2,15,,,3,6,4,2,,,,,1,1,1,1,,0,,1,67,2,2,2,2
File,"java/org/jivesoftware/messenger/ClientSession.java",java/org/jivesoftware/messenger/ClientSession.java,2,2,3,1,20,0,11,8,,,,1,3,6,,20,17,5,20,,0,1,0,19,,528,52,275,83,162,205,,,144,199,80,135,,,,,22,22,28,5,,4,,0,75,52,52,61,26
File,"java/org/jivesoftware/messenger/Connection.java",java/org/jivesoftware/messenger/Connection.java,0,0,0,0,0,0,0,0,,,,1,0,0,,15,15,0,15,,0,0,0,15,,179,19,23,22,0,137,,,21,22,22,0,,,,,0,0,0,0,,0,,5,96,0,0,0,0
File,"java/org/jivesoftware/messenger/ConnectionCloseListener.java",java/org/jivesoftware/messenger/ConnectionCloseListener.java,0,0,0,0,0,0,0,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,27,2,4,3,0,21,,,2,3,3,0,,,,,0,0,0,0,,0,,5,25,0,0,0,0
File,"java/org/jivesoftware/messenger/ConnectionManager.java",java/org/jivesoftware/messenger/ConnectionManager.java,0,0,0,0,0,0,0,0,,,,1,0,0,,18,18,0,18,,0,0,0,18,,173,21,25,24,0,127,,,22,23,23,0,,,,,0,0,0,0,,0,,5,08,0,0,0,0
File,"java/org/jivesoftware/messenger/IQHandlerInfo.java",java/org/jivesoftware/messenger/IQHandlerInfo.java,1,1,1,1,8,0,3,5,,,,1,0,0,,3,3,2,3,,0,0,0,3,,67,6,15,7,4,46,,,7,11,7,4,,,,,1,1,1,1,,0,,3,07,3,3,3,3
File,"java/org/jivesoftware/messenger/IQRouter.java",java/org/jivesoftware/messenger/IQRouter.java,4,4,5,1,30,0,21,9,,,,1,0,0,,8,8,4,8,,0,3,0,5,,296,15,191,44,116,90,,,82,120,45,93,,,,,22,22,24,5,,6,,0,47,36,36,47,15
File,"java/org/jivesoftware/messenger/MessageRouter.java",java/org/jivesoftware/messenger/MessageRouter.java,3,3,5,1,27,0,19,8,,,,1,0,0,,4,4,4,4,,0,1,0,3,,155,13,91,27,51,51,,,46,61,27,43,,,,,7,7,10,3,,3,,0,56,15,15,20,6
File,"java/org/jivesoftware/messenger/NoSuchRouteException.java",java/org/jivesoftware/messenger/NoSuchRouteException.java,1,1,1,1,4,0,4,0,,,,1,0,0,,7,7,1,7,,0,0,0,7,,62,10,37,12,15,15,,,15,26,12,14,,,,,2,2,2,1,,1,,0,41,10,10,10,7
