Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.mina.management.MINAStatCollector.getTotalProcessedSessions()",xmppserver/src/main/java/org/apache/mina/management/MINAStatCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,1,1,4,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,00,1,1,1,1
Public Method,"org.apache.mina.management.MINAStatCollector.isRunning()",xmppserver/src/main/java/org/apache/mina/management/MINAStatCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,7,1,2,4,1,1,1,3,1,2,1,1,2,1,,,,,,0,,0,57,1,1,2,1
Private Method,"org.apache.mina.management.MINAStatCollector.removeSession(IoSession)",xmppserver/src/main/java/org/apache/mina/management/MINAStatCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,12,16,2,11,2,7,3,7,2,6,8,2,7,2,2,2,1,,,,,,1,,0,27,2,2,2,1
Public Method,"org.apache.mina.management.MINAStatCollector.start()",xmppserver/src/main/java/org/apache/mina/management/MINAStatCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,3,32,7,18,2,11,7,11,6,7,13,3,11,4,4,5,1,,,,,,2,,0,39,4,4,5,1
Public Method,"org.apache.mina.management.MINAStatCollector.stop()",xmppserver/src/main/java/org/apache/mina/management/MINAStatCollector.java,,,,,,,,,,,,,,,,,,,,,,,,,5,31,2,23,1,11,6,8,6,6,12,2,10,4,4,4,1,,,,,,2,,0,26,4,4,4,1
Package,"org.dom4j",,0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,,0,,0,00,0,0,0,0
Package,"org.dom4j.io",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,2,2,2,1,15,0,9,6,,,,1,0,1,1,,26,5,26,,0,1,3,22,,552,46,260,69,144,247,,,117,173,71,123,,,,,33,26,36,15,,5,,0,95,65,58,68,40
Public Class,"org.dom4j.io.XMPPPacketReader",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,2,2,2,1,15,0,9,6,1,26,0,,0,1,,,26,5,26,38,0,1,3,22,,487,41,250,59,144,197,,,107,163,61,123,,,,,33,26,36,15,1,5,92,0,79,65,58,68,40
Public Constructor,"org.dom4j.io.XMPPPacketReader.XMPPPacketReader()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,2,1,0,0,1,1,0,1,1,0,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Constructor,"org.dom4j.io.XMPPPacketReader.XMPPPacketReader(DocumentFactory)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Public Method,"org.dom4j.io.XMPPPacketReader.addHandler(String,ElementHandler)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2,67,1,1,1,1
Protected Method,"org.dom4j.io.XMPPPacketReader.createReader(InputStream)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,3,1,1,2,1,1,1,1,1,1,,,,,,0,,2,00,1,1,1,1
Private Method,"org.dom4j.io.XMPPPacketReader.createReader(InputStream,String)",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,3,1,1,2,1,1,1,1,1,1,,,,,,0,,0,00,1,1,1,1
Protected Method,"org.dom4j.io.XMPPPacketReader.getDispatchHandler()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,3,0,2,2,2,4,1,3,2,2,2,1,,,,,,1,,0,00,2,2,2,1
Public Method,"org.dom4j.io.XMPPPacketReader.getDocumentFactory()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,6,1,3,3,3,2,2,4,1,3,2,2,2,1,,,,,,1,,0,50,2,2,2,1
Public Method,"org.dom4j.io.XMPPPacketReader.getLastActive()",xmppserver/src/main/java/org/dom4j/io/XMPPPacketReader.java,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,8,2,5,6,3,2,3,5,2,3,3,3,3,1,,,,,,1,,0,75,3,3,3,1
