Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-csv,MLP,4,model2,ROS,0.9610894941634242,0.49007936507936506,0.942020258168118,[0.98015873 0.        ],0.9610894941634242,0.0,1.0,0.5,"[np.int64(247), np.int64(0), np.int64(10), np.int64(0)]"
commons-csv,MLP,4,model2,ROS,0.9630006098800569,0.4905758077879039,0.9514318370190289,[0.98115162 0.        ],0.9630006098800569,0.0,0.9930817610062893,0.49654088050314465,"[np.int64(4737), np.int64(33), np.int64(149), np.int64(0)]"
commons-csv,MLP,4,model2,ROS,0.9630006098800569,0.4905758077879039,0.9514318370190289,[0.98115162 0.        ],0.9630006098800569,0.0,0.9930817610062893,0.49654088050314465,"[np.int64(4737), np.int64(33), np.int64(149), np.int64(0)]"
commons-csv,MLP,4,model2,ROS,0.9630006098800569,0.4905758077879039,0.9514318370190289,[0.98115162 0.        ],0.9630006098800569,0.0,0.9930817610062893,0.49654088050314465,"[np.int64(4737), np.int64(33), np.int64(149), np.int64(0)]"
commons-csv,MLP,4,model2,ROS,0.9630006098800569,0.4905758077879039,0.9514318370190289,[0.98115162 0.        ],0.9630006098800569,0.0,0.9930817610062893,0.49654088050314465,"[np.int64(4737), np.int64(33), np.int64(149), np.int64(0)]"
commons-csv,MLP,4,model2,ROS,0.9630006098800569,0.4905758077879039,0.9514318370190289,[0.98115162 0.        ],0.9630006098800569,0.0,0.9930817610062893,0.49654088050314465,"[np.int64(4737), np.int64(33), np.int64(149), np.int64(0)]"
