file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/users/farah/cpmp/1.ck/easymock/core/src/samples/java/org/easymock/samples/ExampleTest.java,org.easymock.samples.ExampleTest,removeNonExistingDocument/0,false,43,3,2,0,2,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/samples/java/org/easymock/samples/ExampleTest.java,org.easymock.samples.ExampleTest,addAndChangeDocument/0,false,57,6,7,0,7,1,7,11,0,0,0,7,0,0,0,0,0,0,10,1,0,0,0,0,0,0,10,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/samples/java/org/easymock/samples/ExampleTest.java,org.easymock.samples.ExampleTest,addDocument/0,false,49,4,4,0,4,1,4,6,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/samples/java/org/easymock/samples/ExampleTest.java,org.easymock.samples.ExampleTest,voteAgainstRemovals/0,false,113,6,8,0,8,1,9,10,0,0,0,9,0,0,0,0,0,0,10,1,0,0,0,0,0,0,9,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,isCallerMockInvocationHandlerInvoke/1[java.lang.Throwable],false,135,1,2,2,0,2,5,4,1,1,1,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,9,9,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,getCallbackGetter/1[java.lang.Object],false,272,1,1,1,0,2,3,8,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,10,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,classPackage/1[java.lang.Class<?>],false,227,1,1,0,1,2,3,6,2,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,2,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,getMockingData/1[java.lang.Object],false,261,3,2,1,1,3,2,12,1,1,1,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,16,10,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,"createProxy/4[java.lang.Class<T>,java.lang.reflect.InvocationHandler,java.lang.reflect.Method[],org.easymock.ConstructorArgs]",false,146,12,8,0,8,9,30,59,2,8,4,30,2,2,0,1,6,0,8,0,9,2,3,0,0,1,48,1,0,false
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/ClassProxyFactory.java,org.easymock.internal.ClassProxyFactory,getInvocationHandler/1[java.lang.Object],false,256,2,2,0,2,1,2,3,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
