file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/UsageConstraintsTest.java,org.easymock.tests2.UsageConstraintsTest,class,16,17,1,16,45,1,0,154,0,0.032258064,0.0,0.0,31,0,30,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,378,492,0,0,0,9,0,346,227,10,1,5,1,1,1,0,122,1,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/CallbackTest.java,org.easymock.tests2.CallbackTest$Callback,innerclass,2,2,0,2,4,1,0,0,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,16,2,0,0,0,0,0,0,1,0,2,0,0,0,0,9,10,0
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/EasyMockSupport.java,org.easymock.EasyMockSupport,class,13,47,34,13,45,1,16,35,418,0.6666667,0.0,0.0,33,3,33,0,0,0,33,0,0,0,1,0,0,0,1,0,1,0,10,141,28,8,1,0,1,1,1,4,0,4,1,0,1,0,179,1,0
/users/farah/cpmp/1.ck/easymock/test-java8/src/test/java/org/easymock/java8/Methods.java,org.easymock.java8.Methods$A,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/RecordStateInvalidDefaultReturnValueTest.java,org.easymock.tests.RecordStateInvalidDefaultReturnValueTest,class,5,5,0,5,3,1,0,7,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,15,0,0,0,1,0,2,0,1,0,1,1,0,0,0,27,1,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/UsageRangeTest.java,org.easymock.tests.UsageRangeTest,class,4,4,0,4,6,1,0,16,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,17,47,0,0,0,1,0,5,0,1,0,1,1,0,0,0,33,1,0
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/MocksBehavior.java,org.easymock.internal.MocksBehavior,class,12,16,4,12,45,1,0,43,73,0.86,0.0,0.0,15,0,12,3,0,0,12,0,2,0,10,1,0,10,0,0,6,0,9,168,9,9,8,2,2,8,10,29,10,24,3,0,0,0,99,1,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/MockBuilderTest.java,org.easymock.tests2.MockBuilderTest,class,13,14,1,13,45,1,0,68,0,0.5862069,0.0,0.0,29,0,29,0,0,0,29,0,0,0,3,1,0,3,0,0,1,0,25,257,1,0,0,16,0,75,29,21,0,13,1,0,2,0,93,1,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/MockClassControlTest.java,org.easymock.tests.MockClassControlTest$ClassWithFinalize,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests/ConstructorTest.java,org.easymock.tests.ConstructorTest$ConstructorCallingPublicMethodClass,innerclass,1,1,0,1,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
/users/farah/cpmp/1.ck/easymock/core/src/samples/java/org/easymock/samples/SupportTest.java,org.easymock.samples.SupportTest,class,8,8,0,8,3,2,0,14,0,0.16666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,1,27,0,0,0,0,0,9,1,4,0,3,0,0,0,0,30,1,0
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/AndroidClassProxyFactory.java,org.easymock.internal.AndroidClassProxyFactory$MockHandler,innerclass,3,3,0,3,9,1,0,12,0,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,4,21,3,0,2,0,1,1,0,4,0,3,1,0,0,0,22,10,0
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/matchers/GreaterThan.java,org.easymock.internal.matchers.GreaterThan,class,2,4,2,2,4,2,0,0,3,1.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,1,2,1,0,1,0,0,0,0,23,1,0
/users/farah/cpmp/1.ck/easymock/test-osgi/src/test/java/org/easymock/itests/OsgiBaseTest.java,org.easymock.itests.OsgiBaseTest,class,12,14,2,12,7,1,2,19,7,0.5833334,0.0,0.0,6,0,2,0,4,0,6,0,0,0,2,0,0,2,0,0,1,0,0,30,3,1,0,0,0,11,0,3,5,4,1,0,0,0,32,1025,0
/users/farah/cpmp/1.ck/easymock/core/src/test/java/org/easymock/tests2/EasyMockAnnotationsTest.java,org.easymock.tests2.EasyMockAnnotationsTest$ToInjectQualifiedMocksToSuperClassTest,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,1,0,3,0,0,0,0,14,10,0
/users/farah/cpmp/1.ck/easymock/core/src/main/java/org/easymock/internal/matchers/StartsWith.java,org.easymock.internal.matchers.StartsWith,class,1,3,2,1,3,1,0,2,0,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,0,13,1,0,0,0,2,2,1,2,0,2,0,0,0,0,21,1,0
