Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"main/java/org/apache/commons/io/TaggedIOException.java",main/java/org/apache/commons/io/TaggedIOException.java,1,1,1,1,17,0,4,13,,,,1,2,1,,5,3,1,5,,0,0,0,5,,136,10,30,14,10,97,,,11,18,11,7,,,,,2,2,3,1,,1,,3,23,6,6,8,5
File,"main/java/org/apache/commons/io/ThreadMonitor.java",main/java/org/apache/commons/io/ThreadMonitor.java,1,1,1,1,13,0,6,7,,,,1,4,0,,6,2,2,6,,0,2,0,4,,134,10,43,15,22,81,,,20,30,14,18,,,,,2,2,2,1,,1,,1,88,10,10,10,6
File,"main/java/org/apache/commons/io/comparator/AbstractFileComparator.java",main/java/org/apache/commons/io/comparator/AbstractFileComparator.java,1,1,1,1,13,0,5,8,,,,1,0,0,,3,3,0,3,,0,0,0,3,,75,5,24,11,7,46,,,11,17,10,7,,,,,2,2,2,1,,1,,1,92,5,5,5,3
File,"main/java/org/apache/commons/io/comparator/CompositeFileComparator.java",main/java/org/apache/commons/io/comparator/CompositeFileComparator.java,2,2,2,1,17,0,11,7,,,,1,0,2,,4,4,1,4,,0,0,0,4,,122,7,57,21,28,64,,,29,43,20,25,,,,,3,3,3,3,,2,,1,12,11,11,11,6
File,"main/java/org/apache/commons/io/comparator/DefaultFileComparator.java",main/java/org/apache/commons/io/comparator/DefaultFileComparator.java,1,1,1,1,12,0,4,8,,,,1,0,3,,1,1,0,1,,0,0,0,1,,68,6,13,10,4,49,,,8,10,9,3,,,,,1,1,1,1,,0,,3,77,1,1,1,1
File,"main/java/org/apache/commons/io/comparator/DirectoryFileComparator.java",main/java/org/apache/commons/io/comparator/DirectoryFileComparator.java,1,1,1,1,12,0,5,7,,,,1,0,3,,2,2,0,2,,0,1,0,1,,81,7,20,11,8,54,,,10,14,10,6,,,,,2,2,2,1,,1,,2,70,3,3,3,2
File,"main/java/org/apache/commons/io/comparator/ExtensionFileComparator.java",main/java/org/apache/commons/io/comparator/ExtensionFileComparator.java,1,1,1,1,10,0,4,6,,,,1,0,7,,4,4,1,4,,0,0,0,4,,123,15,34,25,13,74,,,20,25,21,12,,,,,2,2,2,1,,0,,2,18,5,5,5,4
File,"main/java/org/apache/commons/io/comparator/LastModifiedFileComparator.java",main/java/org/apache/commons/io/comparator/LastModifiedFileComparator.java,3,3,3,3,22,0,11,11,,,,1,0,3,,1,1,0,1,,0,0,0,1,,79,6,20,11,10,53,,,11,15,10,8,,,,,3,3,3,3,,1,,2,65,3,3,3,3
File,"main/java/org/apache/commons/io/comparator/NameFileComparator.java",main/java/org/apache/commons/io/comparator/NameFileComparator.java,1,1,1,1,9,0,3,5,,,,1,0,7,,4,4,1,4,,0,0,0,4,,116,15,29,20,11,72,,,17,22,18,10,,,,,2,2,2,1,,0,,2,48,5,5,5,4
File,"main/java/org/apache/commons/io/comparator/PathFileComparator.java",main/java/org/apache/commons/io/comparator/PathFileComparator.java,1,1,1,1,9,0,3,6,,,,1,0,7,,4,4,1,4,,0,0,0,4,,117,15,29,20,11,73,,,17,22,18,10,,,,,2,2,2,1,,0,,2,52,5,5,5,4
File,"main/java/org/apache/commons/io/comparator/ReverseComparator.java",main/java/org/apache/commons/io/comparator/ReverseComparator.java,1,1,1,1,10,0,4,6,,,,1,0,1,,3,3,1,3,,0,0,0,3,,69,7,22,12,6,41,,,10,15,10,5,,,,,2,2,2,1,,1,,1,86,4,4,4,3
File,"main/java/org/apache/commons/io/comparator/SizeFileComparator.java",main/java/org/apache/commons/io/comparator/SizeFileComparator.java,2,2,3,1,15,0,8,7,,,,1,0,5,,4,4,1,4,,0,0,0,4,,142,13,46,21,25,83,,,24,33,19,18,,,,,7,7,9,3,,1,,1,80,10,10,12,6
