Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
easymock,MLP,2,model3,ENN,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,RandomForest,2,model1,TL,0.8963818583319177,0.5379801002091464,0.9345376482034259,[0.94490607 0.13105413],0.8963818583319177,0.0733652312599681,0.6133333333333333,0.9000344115622849,0.7566838724478091,"[10462, 1162, 58, 92]"
easymock,DT,2,model1,TL,0.8832172583658908,0.5316515111736955,0.9270897410808862,[0.9374289  0.12587413],0.8832172583658909,0.06957132817990162,0.66,0.8860977288368892,0.7730488644184447,"[10300, 1324, 51, 99]"
easymock,LogisticRegression,2,model1,TL,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,MLP,2,model1,TL,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,RandomForest,2,model2,TL,0.9297604892135213,0.5652521318035827,0.9531909958163491,[0.96333407 0.16717019],0.9297604892135213,0.09845788849347568,0.5533333333333333,0.9346180316586373,0.7439756824959853,"[10864, 760, 67, 83]"
easymock,DT,2,model2,TL,0.9262782401902497,0.5728026479648686,0.9514934925207996,[0.96139477 0.18421053],0.9262782401902497,0.10722100656455143,0.6533333333333333,0.9298004129387474,0.7915668731360403,"[10808, 816, 52, 98]"
easymock,LogisticRegression,2,model2,TL,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,MLP,2,model2,TL,0.9875997961610328,0.5623538637011691,0.9827632923625922,[0.99375535 0.13095238],0.9875997961610328,0.6111111111111112,0.07333333333333333,0.9993977976600138,0.5363655654966735,"[11617, 7, 139, 11]"
easymock,RandomForest,2,model3,TL,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,DT,2,model3,TL,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,LogisticRegression,2,model3,TL,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,MLP,2,model3,TL,0.9872600645490063,0.4967945978288743,0.980930933440264,[0.9935892 0.       ],0.9872600645490063,nan,0.0,1.0,0.5,"[11624, 0, 150, 0]"
easymock,RandomForest,2,model1,ROS,0.8857652454560897,0.5335994897760084,0.9285510957454398,[0.93887753 0.12832145],0.8857652454560897,0.07106963388370424,0.66,0.8886785960082588,0.7743392980041295,"[10330, 1294, 51, 99]"
easymock,DT,2,model1,ROS,0.8839816544929505,0.5322311832460344,0.9275284317364475,[0.9378639  0.12659847],0.8839816544929505,0.07001414427157002,0.66,0.8868719889883001,0.7734359944941501,"[10309, 1315, 51, 99]"
easymock,LogisticRegression,2,model1,ROS,0.7514863258026159,0.456517176535918,0.8467034825868854,[0.85690532 0.05612903],0.751486325802616,0.029491525423728814,0.58,0.7536992429456297,0.6668496214728149,"[8761, 2863, 63, 87]"
easymock,MLP,2,model1,ROS,0.8677594700186853,0.5290623944896031,0.9182672261992363,[0.9284434  0.12968139],0.8677594700186853,0.07077486272117145,0.7733333333333333,0.8689779766001376,0.8211556549667356,"[10101, 1523, 34, 116]"
easymock,RandomForest,2,model2,ROS,0.9247494479361305,0.5678116106524254,0.9505690634555313,[0.96057667 0.17504655],0.9247494479361305,0.10173160173160173,0.6266666666666667,0.928596008258775,0.7776313374627208,"[10794, 830, 56, 94]"
easymock,DT,2,model2,ROS,0.9257686427722099,0.5713844682580937,0.9511905600173848,[0.961121   0.18164794],0.9257686427722099,0.1056644880174292,0.6466666666666666,0.9293702684101858,0.7880184675384262,"[10803, 821, 53, 97]"
easymock,LogisticRegression,2,model2,ROS,0.7341600135892646,0.4498605566567514,0.8352636720683363,[0.84534045 0.05438066],0.7341600135892645,0.028481012658227847,0.6,0.7358912594631797,0.6679456297315899,"[8554, 3070, 60, 90]"
easymock,MLP,2,model2,ROS,0.9085272634618651,0.566893241178846,0.9417530261721866,[0.95155414 0.18223235],0.9085272634618651,0.10282776349614396,0.8,0.9099277357192016,0.8549638678596009,"[10577, 1047, 30, 120]"
easymock,RandomForest,2,model3,ROS,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,DT,2,model3,ROS,0.33930694751146595,0.2665199305247653,0.49169065926712263,[0.49757799 0.03546187],0.33930694751146595,0.0180669614655717,0.9533333333333334,0.3313833448038541,0.6423583390685937,"[3852, 7772, 7, 143]"
easymock,LogisticRegression,2,model3,ROS,0.2900458637676236,0.2355734713970969,0.4344332327904863,[0.43963263 0.03151431],0.2900458637676236,0.016035844829619148,0.9066666666666666,0.28208878183069513,0.594377724248681,"[3279, 8345, 14, 136]"
