Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
pdfbox,RandomForest,3,model3,TL,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,DT,3,model3,TL,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,LogisticRegression,3,model3,TL,0.9026257337775663,0.4748164902646108,0.8565076905195007,[9.48818980e-01 8.14000814e-04],0.9026257337775663,0.5,0.0004073319755600815,0.9999560574768204,0.5001816947261902,"[22756, 1, 2454, 1]"
pdfbox,MLP,3,model3,TL,0.9026257337775663,0.4748164902646108,0.8565076905195007,[9.48818980e-01 8.14000814e-04],0.9026257337775663,0.5,0.0004073319755600815,0.9999560574768204,0.5001816947261902,"[22756, 1, 2454, 1]"
pdfbox,RandomForest,3,model1,ROS,0.9158337299698556,0.8008882179594609,0.9227102990220538,[0.95217274 0.6496037 ],0.9158337299698556,0.5462371563454596,0.8012219959266802,0.9281979171244013,0.8647099565255407,"[21123, 1634, 488, 1967]"
pdfbox,DT,3,model1,ROS,0.911907028399175,0.7937416545513143,0.9194552960049258,[0.9498589  0.63762441],0.911907028399175,0.5318454001088732,0.7959266802443992,0.9244188601309488,0.8601727701876739,"[21037, 1720, 501, 1954]"
pdfbox,LogisticRegression,3,model1,ROS,0.7158892590829764,0.5478817689067513,0.7698147551490392,[0.82348882 0.27227471],0.7158892590829764,0.18137520303194368,0.5458248472505092,0.7342356198092894,0.6400302335298993,"[16709, 6048, 1115, 1340]"
pdfbox,MLP,3,model1,ROS,0.8464223385689355,0.7143318528741414,0.8707539854322205,[0.90858438 0.52007933],0.8464223385689355,0.37377516479600925,0.8545824847250509,0.8455420310234214,0.8500622578742362,"[19242, 3515, 357, 2098]"
pdfbox,RandomForest,3,model2,ROS,0.9670395049976201,0.9105582335806408,0.9677922127325008,[0.98163414 0.83948233],0.9670395049976201,0.7983100661278472,0.885132382892057,0.9758755547743552,0.9305039688332062,"[22208, 549, 282, 2173]"
pdfbox,DT,3,model2,ROS,0.9533555449785817,0.871508973822152,0.9540876979856464,[0.97405921 0.76895874],0.9533555449785817,0.7426944971537002,0.7971486761710794,0.9702069692841763,0.8836778227276278,"[22079, 678, 498, 1957]"
pdfbox,LogisticRegression,3,model2,ROS,0.8080675868633984,0.6689718102876291,0.8417627578518014,[0.88355192 0.4543917 ],0.8080675868633984,0.3141565325849704,0.8207739307535642,0.8066968405325834,0.8137353856430738,"[18358, 4399, 440, 2015]"
pdfbox,MLP,3,model2,ROS,0.9340790099952404,0.8416971497832634,0.9390770317159506,[0.96262817 0.72076613],0.9340790099952404,0.6133828996282528,0.8737270875763747,0.9405897086610713,0.907158398118723,"[21405, 1352, 310, 2145]"
pdfbox,RandomForest,3,model3,ROS,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,DT,3,model3,ROS,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,LogisticRegression,3,model3,ROS,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,MLP,3,model3,ROS,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,RandomForest,3,model1,SMOTE,0.9201570680628273,0.8054549562483717,0.9257443448561032,[0.9548361  0.65607381],0.9201570680628273,0.5650382577987051,0.7820773930753564,0.9350529507404315,0.8585651719078939,"[21279, 1478, 535, 1920]"
pdfbox,DT,3,model1,SMOTE,0.851142313184198,0.7044220700765205,0.872114147742009,[0.91267016 0.49617398],0.851142313184198,0.3700440528634361,0.7527494908350305,0.8617568220767237,0.8072531564558771,"[19611, 3146, 607, 1848]"
pdfbox,LogisticRegression,3,model1,SMOTE,0.7100190385530699,0.5452857507174922,0.7656755503641413,[0.8189764 0.2715951],0.7100190385530699,0.17976787127407018,0.5551934826883911,0.726721448345564,0.6409574655169775,"[16538, 6219, 1092, 1363]"
pdfbox,MLP,3,model1,SMOTE,0.832302078375377,0.699854979357422,0.8604079411595785,[0.89923737 0.50047259],0.8323020783753768,0.35247129306040936,0.8627291242362526,0.8290196423078613,0.845874383272057,"[18866, 3891, 337, 2118]"
pdfbox,RandomForest,3,model2,SMOTE,0.9744962716166905,0.9287869640276365,0.9747293553674539,[0.98584044 0.87173349],0.9744962716166905,0.8541829554339327,0.890020366598778,0.983609438853979,0.9368149027263785,"[22384, 373, 270, 2185]"
pdfbox,DT,3,model2,SMOTE,0.9246390607647152,0.8240218848433611,0.9311730548787854,[0.95708736 0.69095641],0.9246390607647152,0.5751421608448416,0.865173116089613,0.9310541811310805,0.8981136486103467,"[21188, 1569, 331, 2124]"
pdfbox,LogisticRegression,3,model2,SMOTE,0.8051324765984452,0.6659788008079024,0.8395852609504452,[0.88157165 0.45038595],0.8051324765984452,0.3104565083281925,0.819959266802444,0.8035329788636464,0.8117461228330451,"[18286, 4471, 442, 2013]"
pdfbox,MLP,3,model2,SMOTE,0.9284071077264795,0.82456659292058,0.9332519634206249,[0.95953731 0.68959587],0.9284071077264795,0.5967261904761905,0.8167006109979633,0.9404578810915323,0.8785792460447478,"[21402, 1355, 450, 2005]"
pdfbox,RandomForest,3,model3,SMOTE,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,DT,3,model3,SMOTE,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,LogisticRegression,3,model3,SMOTE,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,MLP,3,model3,SMOTE,0.840155481516738,0.6918697536935559,0.86399650305126,[0.90562503 0.47811448],0.840155481516738,0.3504841465730017,0.7519348268839103,0.8496726282023114,0.8008037275431108,"[19336, 3421, 609, 1846]"
pdfbox,RandomForest,3,model1,ADA,0.9160717118832302,0.8000236514352412,0.9226940525190208,[0.95236166 0.64768565],0.9160717118832302,0.5477330329484652,0.7922606924643585,0.9294283077734323,0.8608445001188954,"[21151, 1606, 510, 1945]"
pdfbox,DT,3,model1,ADA,0.9009995240361732,0.7734358383465785,0.9103318076282231,[0.94343984 0.60343184],0.9009995240361732,0.4946600677259703,0.7735234215885947,0.9147515050314189,0.8441374633100068,"[20817, 1940, 556, 1899]"
