Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
Openfire,DT,2,model2,SMOTE,0.3258094083557553,0.25372089936166625,0.4802802780886847,[0.48566518 0.02177662],0.3258094083557553,0.011074844655449277,0.6464595007641365,0.3220435318471719,0.4842515163056542,"[53827, 113315, 694, 1269]"
Openfire,LogisticRegression,2,model2,SMOTE,0.7472398805475888,0.4577370216635544,0.8447537967332042,[0.85395247 0.06152157],0.7472398805475888,0.03214629893075123,0.7137035150280183,0.7476337485491379,0.730668631788578,"[124961, 42181, 562, 1401]"
Openfire,MLP,2,model2,SMOTE,0.8883356494485675,0.529273265211967,0.9308492853472312,[0.94039401 0.11815252],0.8883356494485675,0.06503856041131105,0.6444218033622007,0.8912002967536585,0.7678110500579295,"[148957, 18185, 698, 1265]"
Openfire,RandomForest,2,model3,SMOTE,0.3579787705863221,0.2741778993610277,0.515078423345067,[0.52080418 0.02755161],0.3579787705863221,0.01402235553691581,0.7834946510443199,0.35298129733998634,0.5682379741921532,"[58998, 108144, 425, 1538]"
Openfire,DT,2,model3,SMOTE,0.3579669436149138,0.2741711237368082,0.515065511492136,[0.52079113 0.02755112],0.3579669436149138,0.01402209985047956,0.7834946510443199,0.3529693314666571,0.5682319912554885,"[58996, 108146, 425, 1538]"
Openfire,LogisticRegression,2,model3,SMOTE,0.5467490612341445,0.363940155537222,0.6970182317589779,[0.70493488 0.02294543],0.5467490612341445,0.011767166989174207,0.45848191543555783,0.5477857151404195,0.5031338152879887,"[91558, 75584, 1063, 900]"
Openfire,MLP,2,model3,SMOTE,0.2915171047573992,0.2347148371039349,0.43836880095823766,[0.44320928 0.02622039],0.2915171047573992,0.013322761024522801,0.8217014773306164,0.2852903519163346,0.5534959146234755,"[47684, 119458, 350, 1613]"
Openfire,RandomForest,2,model1,ADA,0.7690665562816001,0.4534546848844894,0.8591389252292493,[0.86878129 0.03812808],0.7690665562816001,0.02003261122757978,0.39429444727457974,0.7734680690670208,0.5838812581708003,"[129279, 37863, 1189, 774]"
Openfire,DT,2,model1,ADA,0.2695721593093049,0.2187571767414917,0.413377098962991,[0.41800286 0.0195115 ],0.2695721593093049,0.009910171432257649,0.6260825267447784,0.2653851216331024,0.44573382418894036,"[44357, 122785, 734, 1229]"
Openfire,LogisticRegression,2,model1,ADA,0.73796162147778,0.4537017821027038,0.8386222710899864,[0.84777112 0.05963244],0.7379616214777801,0.031112292123386256,0.7157412124299541,0.738222589175671,0.7269819008028124,"[123388, 43754, 558, 1405]"
Openfire,MLP,2,model1,ADA,0.8533514680228259,0.5078477706642636,0.9106338585897759,[0.92020734 0.0954882 ],0.853351468022826,0.05142610198789974,0.6668364747834946,0.855541994232449,0.7611892345079719,"[142997, 24145, 654, 1309]"
Openfire,RandomForest,2,model2,ADA,0.8075101268442684,0.4679052550941498,0.8831267469801349,[0.8929958  0.04281471],0.8075101268442684,0.022718761702658845,0.3708609271523179,0.8126383554103697,0.5917496412813438,"[135826, 31316, 1235, 728]"
Openfire,DT,2,model2,ADA,0.22073859436444812,0.1864721821335053,0.34955901743273027,[0.35343529 0.01950907],0.22073859436444812,0.009899121084901387,0.6678553234844625,0.2154874298500676,0.4416713766672651,"[36017, 131125, 652, 1311]"
Openfire,LogisticRegression,2,model2,ADA,0.7381685934774254,0.4542206402723871,0.8387471702087259,[0.84788666 0.06055462],0.7381685934774252,0.03159316330145236,0.7269485481406012,0.7383003673523112,0.7326244577464561,"[123401, 43741, 536, 1427]"
Openfire,MLP,2,model2,ADA,0.9025812365098608,0.5354688540731585,0.9388404555293588,[0.94842785 0.12250985],0.9025812365098608,0.06840759026827672,0.5858380030565461,0.9063012288951909,0.7460696159758684,"[151481, 15661, 813, 1150]"
Openfire,RandomForest,2,model3,ADA,0.3579787705863221,0.2741778993610277,0.515078423345067,[0.52080418 0.02755161],0.3579787705863221,0.01402235553691581,0.7834946510443199,0.35298129733998634,0.5682379741921532,"[58998, 108144, 425, 1538]"
Openfire,DT,2,model3,ADA,0.35841636852842906,0.2744219189257794,0.5155599749414229,[0.52129138 0.02755246],0.35841636852842906,0.014022954947721841,0.782985226693836,0.3534300175898338,0.5682076221418348,"[59073, 108069, 426, 1537]"
Openfire,LogisticRegression,2,model3,ADA,0.537677774163981,0.3600943273977481,0.6893684524190717,[0.69719469 0.02299396],0.537677774163981,0.011786107766020138,0.4686704024452369,0.5384882315635807,0.5035793170044087,"[90004, 77138, 1043, 920]"
Openfire,MLP,2,model3,ADA,0.28748410750717013,0.23218860915436737,0.43345467033454416,[0.43823839 0.02613883],0.28748410750717013,0.013280114322319955,0.8237391747325522,0.2811860573643967,0.5524626160484745,"[46998, 120144, 346, 1617]"
Openfire,RandomForest,3,model1,NONE,0.972761641862698,0.6391662741874549,0.9778146975733323,[0.98611362 0.29221893],0.972761641862698,0.21199095022624434,0.4701455092824887,0.9788456516061634,0.7244955804443259,"[161164, 3483, 1056, 937]"
Openfire,DT,3,model1,NONE,0.9617978876620259,0.6301213758646294,0.9720004085002043,[0.9803785  0.27986425],0.9617978876620259,0.1806630641156711,0.6206723532363272,0.9659271046541996,0.7932997289452633,"[159037, 5610, 756, 1237]"
Openfire,LogisticRegression,3,model1,NONE,0.988028084493519,0.49898592916958845,0.9821377281701691,[0.99397785 0.00399401],0.988028084493519,0.4,0.002007024586051179,0.9999635584006997,0.5009852914933756,"[164641, 6, 1989, 4]"
Openfire,MLP,3,model1,NONE,0.9915986557849256,0.7714893099984859,0.9903954753416729,[0.99575999 0.54721863],0.9915986557849256,0.7697907188353048,0.4244856999498244,0.9984633792295031,0.7114745395896638,"[164394, 253, 1147, 846]"
Openfire,RandomForest,3,model2,NONE,0.976548247719635,0.6540898422449106,0.9800796334345648,[0.98806834 0.32011134],0.9765482477196351,0.24500665778961384,0.4616156547917712,0.9827813443305982,0.7221984995611846,"[161812, 2835, 1073, 920]"
Openfire,DT,3,model2,NONE,0.969245079212674,0.6520537888427531,0.9763203558508867,[0.98426683 0.31984074],0.969245079212674,0.21743053049440636,0.6046161565479177,0.9736587973057511,0.7891374769268344,"[160310, 4337, 788, 1205]"
Openfire,LogisticRegression,3,model2,NONE,0.9880340854536726,0.4994854348825382,0.9821526049425331,[0.99398085 0.00499002],0.9880340854536726,0.45454545454545453,0.002508780732563974,0.9999635584006997,0.5012361695666318,"[164641, 6, 1988, 5]"
Openfire,MLP,3,model2,NONE,0.991736677868459,0.7609108410291076,0.9902127353416729,[0.99583201 0.52598967],0.991736677868459,0.8377192982456141,0.3833416959357752,0.9991011072172588,0.691221401576517,"[164499, 148, 1229, 764]"
Openfire,RandomForest,3,model3,NONE,0.36626260201632266,0.2794683314217195,0.5235625856802191,[0.52954436 0.0293923 ],0.3662626020163226,0.014970368220501634,0.8023080782739589,0.36098440906909934,0.5816462436715291,"[59435, 105212, 394, 1599]"
Openfire,DT,3,model3,NONE,0.3643422947671628,0.278402787096692,0.5214716589168343,[0.52742831 0.02937727],0.36434229476716273,0.014961871960723919,0.8043151028600101,0.359016562706882,0.5816658327834461,"[59111, 105536, 390, 1603]"
Openfire,LogisticRegression,3,model3,NONE,0.9880400864138262,0.4969920340973235,0.9820961046330056,[0.99398407 0.        ],0.9880400864138262,nan,0.0,1.0,0.5,"[164647, 0, 1993, 0]"
