Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-io,RandomForest,3,model1,NONE,0.9111580058032182,0.5205312741234795,0.9352225668640892,[0.95330524 0.08775731],0.9111580058032182,0.05586206896551724,0.20454545454545456,0.9262352497440595,0.5653903521447571,"[17190, 1369, 315, 81]"
commons-io,DT,3,model1,NONE,0.8441044579266684,0.5091790581767931,0.8976865326727049,[0.91462745 0.10373066],0.8441044579266684,0.05894519131334023,0.4318181818181818,0.8529015571959696,0.6423598695070758,"[15829, 2730, 225, 171]"
commons-io,LogisticRegression,3,model1,NONE,0.9790029016090741,0.4971947480671821,0.9688240389742899,[0.9893895 0.005    ],0.9790029016090741,0.25,0.0025252525252525255,0.9998383533595561,0.5011818029424043,"[18556, 3, 395, 1]"
commons-io,MLP,3,model1,NONE,0.9717752571880771,0.6412880982996024,0.9712121538614011,[0.98559854 0.29697766],0.971775257188077,0.3095890410958904,0.28535353535353536,0.9864216822027049,0.6358876087781201,"[18307, 252, 283, 113]"
commons-io,RandomForest,3,model2,NONE,0.9573199683460828,0.6019461931773566,0.9623400445670592,[0.97805507 0.22583732],0.9573199683460828,0.18181818181818182,0.29797979797979796,0.9713885446414139,0.634684171310606,"[18028, 531, 278, 118]"
commons-io,DT,3,model2,NONE,0.9538380374571354,0.6558497802823195,0.9627077412226857,[0.97608832 0.33561124],0.9538380374571354,0.23995656894679696,0.5580808080808081,0.9622824505630692,0.7601816293219386,"[17859, 700, 175, 221]"
commons-io,LogisticRegression,3,model2,NONE,0.9795832234238987,0.5352185334618186,0.9706882574167801,[0.98967697 0.0807601 ],0.9795832234238987,0.68,0.04292929292929293,0.9995689422921493,0.5212491176107211,"[18551, 8, 379, 17]"
commons-io,MLP,3,model2,NONE,0.9842257979424954,0.7796301229368362,0.9830943829635439,[0.99196647 0.56729378],0.9842257979424954,0.6644067796610169,0.494949494949495,0.9946656608653484,0.7448075779074217,"[18460, 99, 200, 196]"
commons-io,RandomForest,3,model3,NONE,0.8400949617515168,0.5314755805584116,0.8958446536610097,[0.91173301 0.15121815],0.8400949617515168,0.08503937007874016,0.6818181818181818,0.8434721698367369,0.7626451758274593,"[15654, 2905, 126, 270]"
commons-io,DT,3,model3,NONE,0.8375098918491163,0.5299068687156545,0.8942839449025108,[0.91017266 0.14964108],0.8375098918491163,0.08400495970241785,0.6843434343434344,0.8407780591626705,0.7625607467530523,"[15604, 2955, 125, 271]"
commons-io,LogisticRegression,3,model3,NONE,0.9791084146663149,0.49472197046435995,0.96877288840391,[0.98944394 0.        ],0.9791084146663149,nan,0.0,1.0,0.5,"[18559, 0, 396, 0]"
commons-io,MLP,3,model3,NONE,0.9791084146663149,0.49472197046435995,0.96877288840391,[0.98944394 0.        ],0.9791084146663149,nan,0.0,1.0,0.5,"[18559, 0, 396, 0]"
commons-io,RandomForest,3,model1,RUS,0.7070957530994461,0.4606464270716849,0.8099993583635157,[0.82523294 0.09605992],0.7070957530994461,0.05134006265227985,0.7449494949494949,0.7062880543132712,0.725618774631383,"[13108, 5451, 101, 295]"
commons-io,DT,3,model1,RUS,0.7088367185439198,0.45763403821584725,0.8113235175025746,[0.82674619 0.08852188],0.7088367185439198,0.047358190493019967,0.6767676767676768,0.709520987122151,0.693144331944914,"[13168, 5391, 128, 268]"
commons-io,LogisticRegression,3,model1,RUS,0.6778158797151147,0.4450493365155414,0.7894399135873766,[0.80445711 0.08564156],0.6778158797151147,0.04551965621518383,0.7222222222222222,0.6768683657524651,0.6995452939873438,"[12562, 5997, 110, 286]"
commons-io,MLP,3,model1,RUS,0.6248483249802163,0.4252634788147225,0.7497988020827498,[0.76395021 0.08657675],0.6248483249802163,0.0456083367167411,0.851010101010101,0.6200226305296621,0.7355163657698814,"[11507, 7052, 59, 337]"
commons-io,RandomForest,3,model2,RUS,0.8025323133737801,0.5221083899627261,0.8728893624775313,[0.88818521 0.15603157],0.8025323133737801,0.0856647685070562,0.8737373737373737,0.801012985613449,0.8373751796754113,"[14866, 3693, 50, 346]"
commons-io,DT,3,model2,RUS,0.7891849116328146,0.5086131838956294,0.8644062643180614,[0.87992067 0.1373057 ],0.7891849116328146,0.07507082152974505,0.803030303030303,0.7888894875801498,0.7959598953052264,"[14641, 3918, 78, 318]"
commons-io,LogisticRegression,3,model2,RUS,0.7617515167501977,0.48877300811056623,0.8467333468891114,[0.86234225 0.11520376],0.7617515167501978,0.062446898895497024,0.7424242424242424,0.7621639096934102,0.7522940760588264,"[14145, 4414, 102, 294]"
commons-io,MLP,3,model2,RUS,0.7988921128989713,0.5158533175682912,0.8705648086047323,[0.88603205 0.14567459],0.7988921128989712,0.07993113625184456,0.8207070707070707,0.7984266393663452,0.809566855036708,"[14818, 3741, 71, 325]"
commons-io,RandomForest,3,model3,RUS,0.7826958586125035,0.5002503848104255,0.8602543946818036,[0.87595242 0.12454835],0.7826958586125033,0.0679972151311209,0.73989898989899,0.7836090306589795,0.7617540102789848,"[14543, 4016, 103, 293]"
commons-io,DT,3,model3,RUS,0.7809021366394091,0.4992275284200209,0.8591076570841142,[0.87480028 0.12365478],0.7809021366394091,0.06746488602348608,0.73989898989899,0.7817770354006143,0.7608380126498022,"[14509, 4050, 103, 293]"
commons-io,LogisticRegression,3,model3,RUS,0.8382484832498022,0.5176965505876936,0.8944638289764776,[0.91089282 0.12450029],0.8382484832498022,0.07018673535093367,0.5505050505050505,0.8443881674659195,0.697446608985485,"[15671, 2888, 178, 218]"
commons-io,MLP,3,model3,RUS,0.8434713795832234,0.5309828956385438,0.8978215935371489,[0.91381764 0.14814815],0.8434713795832234,0.08357628765792031,0.6515151515151515,0.847567218061318,0.7495411847882347,"[15730, 2829, 138, 258]"
commons-io,RandomForest,3,model1,ENN,0.9045634397256659,0.520978504533107,0.9317232974763006,[0.94963388 0.09232313],0.904563439725666,0.057608015028177834,0.23232323232323232,0.9189072687105986,0.5756152505169154,"[17054, 1505, 304, 92]"
commons-io,DT,3,model1,ENN,0.847217093115273,0.5126842736029118,0.8995750472930114,[0.91644547 0.10892308],0.847217093115273,0.062018220042046254,0.44696969696969696,0.8557573145104801,0.6513635057400885,"[15882, 2677, 219, 177]"
commons-io,LogisticRegression,3,model1,ENN,0.9787918754945925,0.5019932270278918,0.9689201614162395,[0.98928057 0.01470588],0.9787918754945925,0.25,0.007575757575757576,0.9995150600786681,0.5035454088272129,"[18550, 9, 393, 3]"
commons-io,MLP,3,model1,ENN,0.9472962279082037,0.6030089443742344,0.9572628493610621,[0.97271014 0.23330775],0.9472962279082037,0.16758544652701213,0.3838383838383838,0.959318928821596,0.6715786563299899,"[17804, 755, 244, 152]"
commons-io,RandomForest,3,model2,ENN,0.9543128462147191,0.5988445669357225,0.9606878868115514,[0.97646611 0.22122302],0.9543128462147191,0.1717877094972067,0.3106060606060606,0.9680478474055714,0.639326954005816,"[17966, 593, 273, 123]"
commons-io,DT,3,model2,ENN,0.9507254022685308,0.6541127053699524,0.9610332553482399,[0.97441657 0.33380884],0.9507254022685308,0.23260437375745527,0.5909090909090909,0.9584029311924134,0.7746560110507521,"[17787, 772, 162, 234]"
