Dataset,Algoritm,window,model,resample,F1-Score(micro),F1-Score(macro),F1-Score(weighted),F1-Score(None),Accuracy,precision,Sensitivity,Specificity,ROC AUC score,Confusion matrix
commons-csv,MLP,2,model3,ADA,0.7479417352754908,0.5031443634776657,0.8278966061844948,[0.85189779 0.15439093],0.7479417352754908,0.08726981585268215,0.6687116564417178,0.7507651945780498,0.7097384255098839,"[3434, 1140, 54, 109]"
commons-csv,RandomForest,3,model1,NONE,0.9126043039086518,0.5553467550105589,0.926082418198291,[0.95391385 0.15677966],0.9126043039086518,0.1182108626198083,0.23270440251572327,0.9372013651877134,0.5849528838517183,"[4119, 276, 122, 37]"
commons-csv,DT,3,model1,NONE,0.8511198945981555,0.5436760449476462,0.8920795085965378,[0.91823444 0.16911765],0.8511198945981555,0.1050228310502283,0.4339622641509434,0.8662116040955632,0.6500869341232534,"[3807, 588, 90, 69]"
commons-csv,LogisticRegression,3,model1,NONE,0.9650856389986826,0.49111632584646325,0.9479386263044383,[0.98223265 0.        ],0.9650856389986825,nan,0.0,1.0,0.5,"[4395, 0, 159, 0]"
commons-csv,MLP,3,model1,NONE,0.9672815107597716,0.5889480873903155,0.9557643797668357,[0.98330158 0.19459459],0.9672815107597716,0.6923076923076923,0.11320754716981132,0.9981797497155859,0.5556936484426986,"[4387, 8, 141, 18]"
commons-csv,RandomForest,3,model2,NONE,0.9475186649099693,0.5757937162159792,0.9451643197036033,[0.97289327 0.17869416],0.9475186649099693,0.19696969696969696,0.16352201257861634,0.9758816837315131,0.5697018481550647,"[4289, 106, 133, 26]"
commons-csv,DT,3,model2,NONE,0.940491875274484,0.6579067217911102,0.9471144314203858,[0.96882549 0.34698795],0.940491875274484,0.28125,0.4528301886792453,0.9581342434584755,0.7054822160688603,"[4211, 184, 87, 72]"
commons-csv,LogisticRegression,3,model2,NONE,0.9642072902942468,0.49694733310969463,0.9479186656760566,[0.98177345 0.01212121],0.9642072902942468,0.16666666666666666,0.006289308176100629,0.9988623435722411,0.5025758258741709,"[4390, 5, 158, 1]"
commons-csv,MLP,3,model2,NONE,0.966183574879227,0.7162777526053465,0.963961670048528,[0.98255551 0.45      ],0.966183574879227,0.5206611570247934,0.39622641509433965,0.9868031854379977,0.6915148002661687,"[4337, 58, 96, 63]"
commons-csv,RandomForest,3,model3,NONE,0.7938076416337286,0.5344721668373121,0.8576687161864209,[0.88193135 0.18701299],0.7938076416337286,0.10843373493975904,0.6792452830188679,0.7979522184300342,0.7385987507244509,"[3507, 888, 51, 108]"
