file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/CSVDuplicateHeaderTest.java,org.apache.commons.csv.CSVDuplicateHeaderTest,class,10,11,1,10,9,1,0,35,6,0.0,0.0,0.0,4,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7,47,3,2,2,1,0,313,6,12,0,13,3,0,0,5,110,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/Utils.java,org.apache.commons.csv.Utils,class,1,3,2,1,3,1,0,5,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,3,1,2,2,2,1,0,0,0,39,16,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv167Test.java,org.apache.commons.csv.issues.JiraCsv167Test,class,5,6,1,5,7,1,0,23,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,1,2,1,2,1,7,4,14,0,11,4,0,0,0,38,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/CSVPrinterTest.java,org.apache.commons.csv.CSVPrinterTest,class,14,15,1,14,151,1,0,126,6332,0.91015625,0.0,0.0,128,1,115,13,0,0,115,0,0,0,6,4,0,6,0,0,5,0,38,1302,9,11,0,144,0,462,49,495,58,357,2,0,0,3,291,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java,org.apache.commons.csv.CSVFormatTest$Header,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv264Test.java,org.apache.commons.csv.issues.JiraCsv264Test,class,3,3,0,3,3,1,0,8,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,0,21,0,0,0,3,0,6,0,9,2,9,1,0,0,2,52,1,0
/users/farah/cpmp/1.ck/commons-csv/src/main/java/org/apache/commons/csv/QuoteMode.java,org.apache.commons.csv.QuoteMode,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv154Test.java,org.apache.commons.csv.issues.JiraCsv154Test,class,4,4,0,4,2,1,0,10,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,10,0,10,0,10,1,0,0,0,29,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv247Test.java,org.apache.commons.csv.issues.JiraCsv247Test,class,6,6,0,6,2,1,0,17,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,3,0,22,10,11,0,10,2,0,0,2,43,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv203Test.java,org.apache.commons.csv.issues.JiraCsv203Test,class,4,4,0,4,7,1,0,8,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,7,0,29,0,21,0,21,1,0,0,0,40,1,0
/users/farah/cpmp/1.ck/commons-csv/src/test/java/org/apache/commons/csv/issues/JiraCsv263Test.java,org.apache.commons.csv.issues.JiraCsv263Test,class,3,3,0,3,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,12,5,8,0,8,0,0,0,0,36,1,0
